subject_id,subject_id_ph1,z_no_trust,z_trust,z_no_answer,z_total_people,Invalid_Domain_or_Sender,Potent_Mal_Links,Spelling_or_Grammar,Appeal_to_Greed,Appeal_to_Urgency,Appeal_to_Authority,Other_Phishy_Findings,VeryTrustworthy,Trustworthy,Neither_Trust,Untrustworthy,VeryUntrustworthy,VeryAppealing,Appealing,NeitherAppealing,UnAppealing,VeryUnAppealing,malicious,SensitivityRate,VictimizationRate,FalsePositiveRate,SpecificityRate,url,maliciousness,Findings,Present Cue Types,Website Description,TrustWorthiness Rating,Visual Attractiveness Rating,response,BardSensitivityRate,BardVictimizationRate,BardFalsePositiveRate,BardSpecificityRate
52844050,52844050,1,13,1,14,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,5,7,0,1,1,4,5,2,2,False,,,0.07142857142857142,0.9285714285714286,https://panoptes-uploads.zooniverse.org/production/subject_location/06808dd1-4465-416b-b36d-0b43cd213244.jpeg,False,Nothing Phishy Here,[],"This is the homepage of PHH Mortgage, a company that provides mortgage services. The page has sections for buying a home, refinancing, insurance, tools and resources, and about us. There is also a banner asking if people have been affected by COVID-19 and offering help.",Trustworthy,Neutral,"{
 ""Findings"": ""Nothing Phishy Here"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is the homepage of PHH Mortgage, a company that provides mortgage services. The page has sections for buying a home, refinancing, insurance, tools and resources, and about us. There is also a banner asking if people have been affected by COVID-19 and offering help."",
 ""TrustWorthiness Rating"": ""Trustworthy"",
 ""Visual Attractiveness Rating"": ""Neutral""
}",,,0.0,1.0
52844051,52844051,0,15,0,15,0,0,0,0,0,0,0,4,10,1,0,0,3,10,2,0,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/acceac7f-d372-4af2-b387-e1cc122b710c.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of First Horizon Bank's website. It features a woman sitting on a couch, holding a mug, and reading a book. The text ""DOING OUR PART TO PUT SAFETY FIRST"" is prominently displayed, along with information about COVID-19 resources. There is also a ""LEARN MORE"" button. The website's design is clean and modern, with a focus on user experience.",Trustworthy,Visually Attractive or Appealing,"{
 ""Findings"": ""Nothing Phishy Here"",
 ""Present Cue Types"": [],
 ""Website Description"": ""The image shows the homepage of First Horizon Bank's website. It features a woman sitting on a couch, holding a mug, and reading a book. The text \""DOING OUR PART TO PUT SAFETY FIRST\"" is prominently displayed, along with information about COVID-19 resources. There is also a \""LEARN MORE\"" button. The website's design is clean and modern, with a focus on user experience."",
 ""TrustWorthiness Rating"": ""Trustworthy"",
 ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}",,,0.0,1.0
52844062,52844062,2,12,1,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,6,5,0,0,2,6,4,2,0,False,,,0.14285714285714285,0.8571428571428571,https://panoptes-uploads.zooniverse.org/production/subject_location/f84025e0-ee82-4613-8b2f-075d63a0ac21.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of Mortgage Choice, an Australian mortgage broker. The page features an ice cream cone with different bank logos on each scoop, illustrating the company's message of comparing different lenders. It emphasizes its free advice services and ability to find the right deal for customers. ",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the homepage of Mortgage Choice, an Australian mortgage broker. The page features an ice cream cone with different bank logos on each scoop, illustrating the company's message of comparing different lenders. It emphasizes its free advice services and ability to find the right deal for customers. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844066,52844066,1,13,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9,5,0,0,0,5,7,2,0,False,,,0.07142857142857142,0.9285714285714286,https://panoptes-uploads.zooniverse.org/production/subject_location/3533fc15-10f2-447f-8eb9-464ae70a3685.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of a website called The Truth About Mortgage. The website provides information about mortgages, including mortgage rates, loan types, and refinance options. The website also has a blog with articles about mortgages.",Trustworthy,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the homepage of a website called The Truth About Mortgage. The website provides information about mortgages, including mortgage rates, loan types, and refinance options. The website also has a blog with articles about mortgages.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Unattractive or Unappealing 
",,,0.0,1.0
52844069,52844069,0,15,0,15,0,0,0,0,0,0,0,1,9,4,1,0,2,12,1,0,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/2227e372-96c9-44fa-bf11-e67f775c7b7f.jpeg,False,Nothing Phishy Here,[],"The image shows a website homepage for DocMagic, a company that digitizes the mortgage process.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website homepage for DocMagic, a company that digitizes the mortgage process.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844071,52844071,0,14,1,14,0,0,0,0,0,0,0,1,9,3,1,0,2,6,5,1,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/d167943a-9854-45d6-84fb-be51a93d0e92.jpeg,False,Nothing Phishy Here,[],The image shows a mortgage calculator website. ,Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a mortgage calculator website. 
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844072,52844072,0,15,0,15,0,0,0,0,0,0,0,1,9,5,0,0,0,7,7,1,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/ab594d85-8d92-47e9-9dcf-7df194f3dd57.jpeg,False,Nothing Phishy Here,[],"The screenshot shows the homepage of NAMB, National Association of Mortgage Brokers. It announces an upcoming event and has links for sign in, about us, membership, events, education, resources and a search bar.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The screenshot shows the homepage of NAMB, National Association of Mortgage Brokers. It announces an upcoming event and has links for sign in, about us, membership, events, education, resources and a search bar.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844074,52844074,6,9,0,15,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,7,6,1,0,4,7,3,1,0,False,,,0.4,0.6,https://panoptes-uploads.zooniverse.org/production/subject_location/52f90d2a-3db7-43d6-8cdf-467269eb5fb7.jpeg,False,Nothing Phishy Here,[],"This is a webpage for Quicken Loans, a mortgage lending company. They are advertising their services, specifically highlighting their ""Rocket Mortgage"" option.",Trustworthy,Visually Attractive or Appealing,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""This is a webpage for Quicken Loans, a mortgage lending company. They are advertising their services, specifically highlighting their \""Rocket Mortgage\"" option."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
",,,0.0,1.0
52844076,52844076,1,13,1,14,0,0,0,0,0,0,0,3,10,0,1,0,1,11,2,0,0,False,,,0.07142857142857142,0.9285714285714286,https://panoptes-uploads.zooniverse.org/production/subject_location/ded59027-663d-4905-9cff-ac6c3a4f2af3.jpeg,False,Nothing Phishy Here,[],"This is a webpage advertisement for Calyx, a mortgage software company. The page features a hero image of a happy family moving into a new home, with a call to action to schedule a demo.",Neutral,Neutral,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""This is a webpage advertisement for Calyx, a mortgage software company. The page features a hero image of a happy family moving into a new home, with a call to action to schedule a demo."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
",,,0.0,1.0
52844077,52844077,1,13,1,14,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4,8,1,1,0,3,10,0,1,0,False,,,0.07142857142857142,0.9285714285714286,https://panoptes-uploads.zooniverse.org/production/subject_location/d3c6632b-d410-4b74-9d4f-27884e5c70a0.jpeg,False,Nothing Phishy Here,[],This is a screenshot of the Freddie Mac homepage. The screenshot shows information about COVID-19 relief.,Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of the Freddie Mac homepage. The screenshot shows information about COVID-19 relief.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844079,52844079,0,15,0,15,0,0,0,0,0,0,0,2,7,6,0,0,1,9,4,1,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/4f3351b7-dd89-4ac3-9797-b78023ef955c.jpeg,False,Nothing Phishy Here,[],The image is a screenshot of the 21st Mortage Corporation website. ,Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of the 21st Mortage Corporation website. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844080,52844080,1,14,0,15,0,0,0,0,0,0,0,3,7,4,1,0,1,7,6,1,0,False,,,0.06666666666666667,0.9333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/82b728b1-3a85-4c88-a2da-145f399f4245.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of Franklin American Mortgage Company. It features a clean design with a hero image of two individuals seemingly discussing business. The text emphasizes ""Unparalleled Customer Service"" and ""How Can We Help You?"". The navigation bar includes sections for ""Lending Partners,"" ""Homeowners,"" ""The Leaflet,"" ""About Us,"" ""Contact,"" and a ""Log In"" button. The website is associated with Citizens Bank, as indicated by their logo.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the homepage of Franklin American Mortgage Company. It features a clean design with a hero image of two individuals seemingly discussing business. The text emphasizes ""Unparalleled Customer Service"" and ""How Can We Help You?"". The navigation bar includes sections for ""Lending Partners,"" ""Homeowners,"" ""The Leaflet,"" ""About Us,"" ""Contact,"" and a ""Log In"" button. The website is associated with Citizens Bank, as indicated by their logo.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844082,52844082,2,12,1,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8,3,2,0,1,10,2,1,0,False,,,0.14285714285714285,0.8571428571428571,https://panoptes-uploads.zooniverse.org/production/subject_location/099683b4-ef40-4bde-80ec-6b779ee8c7f9.jpeg,False,Nothing Phishy Here,[],"The image shows the landing page of Atlantic Home Loans website. The page has a clean, professional look, with high-quality images and a simple design.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the landing page of Atlantic Home Loans website. The page has a clean, professional look, with high-quality images and a simple design.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844083,52844083,3,12,0,15,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,2,8,4,1,0,0,6,5,4,False,,,0.2,0.8,https://panoptes-uploads.zooniverse.org/production/subject_location/b1d1994c-a484-4419-9bad-1049ec6ccb1b.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of a website for Ditech Financial LLC. The website displays a notice stating that due to the sale of all assets, ""My Account"" is no longer available. It advises users to refer to their notice of service transfer or welcome letter for future contact information.",Neutral,Neutral,"{
 ""Findings"": ""Nothing Phishy Here,"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is a screenshot of a website for Ditech Financial LLC. The website displays a notice stating that due to the sale of all assets, \""My Account\"" is no longer available. It advises users to refer to their notice of service transfer or welcome letter for future contact information."",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Neutral""
}",,,0.0,1.0
52844085,52844085,4,11,0,15,0.0,0.0,3.0,0.0,0.0,1.0,2.0,6,6,2,1,0,7,5,3,0,0,False,,,0.26666666666666666,0.7333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/5c2ed197-6540-4aeb-8ad7-25239a97ba4a.jpeg,False,Nothing Phishy Here,[],"A mortgage advisor's website. It has a banner mentioning COVID-19 and offers support, including a request callback and find advisor buttons.",Trustworthy,Visually Attractive or Appealing,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""A mortgage advisor's website. It has a banner mentioning COVID-19 and offers support, including a request callback and find advisor buttons."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
",,,0.0,1.0
52844086,52844086,2,10,3,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10,1,0,0,1,6,3,2,0,False,,,0.16666666666666666,0.8333333333333334,https://panoptes-uploads.zooniverse.org/production/subject_location/59a7730d-1fb9-4a5d-bb2e-8e7152da768e.jpeg,False,Nothing Phishy Here,[],"This is a webpage for Leader Bank. It shows their logo, some information about the bank, and a call to action to learn more.",Trustworthy,Visually Attractive or Appealing,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""This is a webpage for Leader Bank. It shows their logo, some information about the bank, and a call to action to learn more."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}",,,0.0,1.0
52844088,52844088,4,10,1,14,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,7,4,1,1,0,5,5,4,0,False,,,0.2857142857142857,0.7142857142857143,https://panoptes-uploads.zooniverse.org/production/subject_location/a9feae69-e49b-4f95-b76a-491c38b4a570.jpeg,False,Nothing Phishy Here,[],A screenshot of a mortgage news website. ,Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: A screenshot of a mortgage news website. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52844090,52844090,3,12,0,15,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,8,5,1,1,0,9,6,0,0,False,,,0.2,0.8,https://panoptes-uploads.zooniverse.org/production/subject_location/013587d5-c7f7-4cda-abc9-9d92b9fd7d82.jpeg,False,Nothing Phishy Here,[],"The image is a screenshot of the BlueShore Financial website. It has a banner at the top with links to Why BlueShore, About Us, Ways to Bank, Careers, Locations, Rates, and Contact Us. Below the banner, there is a search bar. The main section of the page is a call to action to ""Achieve Financial Wellness."" There are also links to Personal, Business, Wealth, Advisors, Tools & Advice, Online Banking, Memorized Accounts, and Other Accounts.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of the BlueShore Financial website. It has a banner at the top with links to Why BlueShore, About Us, Ways to Bank, Careers, Locations, Rates, and Contact Us. Below the banner, there is a search bar. The main section of the page is a call to action to ""Achieve Financial Wellness."" There are also links to Personal, Business, Wealth, Advisors, Tools & Advice, Online Banking, Memorized Accounts, and Other Accounts.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
